academic_title,active_country_id,adel,alt_first_names,alt_surnames,aph_id,clean_name,country_of_birth_id,creation_date,date_of_death,dob,family_status,first_name,gender,id,in_parlperiod,information_source,occupation,ortszusatz,party_id,place_of_birth,positions,prefix,religion,short_bio,surname,title,unique_id,year_of_birth
,2921044,,['Eva-Maria'],['Stange'],,Dr. Eva-Maria Stange,,,,,,Eva-Maria,,81706,[16],from protocol scraping 16/060 TEI/SP: Dr. Eva-Maria Stange,,,110.0,,['Staatsministerin'],,,,Stange,Dr.,,
,2921044,,[''],['Koppelin'],,Koppelin,,,,,,,,81707,[16],from protocol scraping 16/065 TEI/POI: Koppelin,,,,,,,,,Koppelin,,,
Dr.,2921044,,['Gerhard'],['Schick'],,Dr. Gerhard Schick,2921044.0,,,1972-01-01,,Gerhard,2.0,80158,"[16, 17, 18, 19]",MDB Stammdata,Volkswirt,,111.0,Hechingen,['parliamentarian'],,,"1991 Abitur. Zivildienst. 1992/98 VWL-Studium in Bamberg, Madrid und Freiburg, 2002 Promotion in Finanzwissenschaft. 1998/01 wissenschaftlicher Mitarbeiter am Walter-Eucken-Institut Freiburg, 2001/04 bei der Stiftung Marktwirtschaft Berlin, 2004/05 Projektmanager bei der Bertelsmann Stiftung in Gütersloh. Seit 1996 Mitgl. von Bündnis 90/Die Grünen, 2001/07 Sprecher der Bundesarbeitsgemeinschaft Wirtschaft und Finanzen von Bündnis 90/Die Grünen, seit Nov. 2008 Mitgl. im Parteirat von Bündnis 90/Die Grünen. Englisch (f), Französisch (f), Spanisch (f). - MdB seit Okt. 2005; seit 2007 finanzpolitischer Sprecher der Fraktion Bündnis 90/Die Grünen, stellv. Vors. des Finanzausschusses, seit Juni 2011 Mitgl. parl. Finanzmarktgremium.",Schick,Dr.,,1972.0
,2921044,,['Stark'],['Nürtingen]'],,Dr. Stark Nürtingen],,,,,,Stark,,82934,[8],from protocol scraping 08/018 PDF/SP: Dr. Stark Nürtingen],,,,,,,,,Nürtingen],Dr.,,
,2921044,,[''],['.Schmöle'],,.Schmöle,,,,,,,,82935,[8],from protocol scraping 08/020 PDF/SP: .Schmöle (CDU/CSU),,,,,,,,,.Schmöle,,,
,2921044,,[''],['Fundre'],,Fundre,,,,,,,,82936,[8],from protocol scraping 08/020 PDF/SP: Vizepräsident Frau Fundre,,,,,['Vizepräsident'],,,,Fundre,,,
,2921044,,[''],['Winkeiheide'],,Winkeiheide,,,,,,,,83703,[2],from protocol scraping 02/018 PDF/SP: Winkeiheide (CDU/CSU),,,,,,,,,Winkeiheide,,,
,2921044,,['Alexander'],['Radwan'],,Alexander Radwan,2921044.0,,,1964-01-01,,Alexander,2.0,80564,"[18, 19]",MDB Stammdata,"Rechtsanwalt, Diplom-Ingenieur(FH)",,107.0,München,['parliamentarian'],,,"1983/87 Studium Fahrzeugtechnik, Fachrichtung Luftfahrzeuge an der FH München, Abschluss Dipl.-Ing.; 1987/95 jur. Studium mit zweitem Staatsexamen an der Ludwig-Maximilians-Univ. München, 1998 Zulassung als Rechtsanwalt. Bis 1999 Mitarbeiter, zuletzt als Abteilungsleiter, eines intern. Unternehmens in der Informations- und Telekommunikationsbranche. Mitgl. CSU Orts- und Bezirkvorst.; seit 2002 Bezirksvors. Mittelstandsunion Oberbayern, Mitgl. im MU-Landesvorstand; 2005/11 Schatzmeister der CSU, Mitgl. des CSU-Parteivorstandes, seit 2014 Vors. des Versorgungswerks und Mitgl. des CSU-Parteivorstandes, seit 2014 Vors. der CSU-BWK-Konferenz für den Wahlkreis 224 (Starnberg), seit 2014 Kreisvors. der CSU Miesbach, seit 2002 Mitgl. Präsidium und seit 2015 Vors. des Forums Berlin des Wirtschaftsbeirats der Union e. V., seit 2014 Vors. Bundeswahlkreiskonferenz für den WK 224 (Starnberg). Seit 2002 Kreisrat in Miesbach. 1999/08 MdEP, 2004/08 wirtschaftspolitischer Sprecher EVP-ED-Fraktion, 2002/08 Vors. Parl. Arbeitskreis Mittelstand der EVP-ED-Fraktion;  MdL Bayern 2008/13. Seit 2013 Bundesleiter Wasserwacht (ehrenamtl.), seit 2013 Vors. Stiftungsrat der Pfarrer Walter-Waldschütz-Stiftung, Holzkirchen (ehrenamtl.), seit 2004 Geschäftsführender Vorstand der Studiengesellschaft für Mittelstandsfragen e. V. (ehrenamtl.), seit 2014 kooptiertes Mitgl. im Vorst. der Deutsch-Arabischen Freundschaftsgesellschaft e. V. (DAFG) (ehrenamtl.), seit 2016 Mitgl. im Board of Trustees bei der Initiative Young Egyptian Economic Leaders (YEEL) (ehrenamtl.), seit 2016 koopt. Mitgl. Freundeskreis Krankenhaus Agatharied e. V., seit 2016 Einzelpersönlichkeit in der Versamml. des Diözesanrates der Katholiken der Erzdiözese München und Freising. - MdB seit Okt. 2013.",Radwan,,,1964.0
,2921044,,[''],['Schoettle:'],,Schoettle:,,,,,,,,83492,[5],from protocol scraping 05/124 PDF/SP: Vizepräsident	Schoettle:	,,,,,['Vizepräsident'],,,,Schoettle:,,,
,2921044,,[''],['Böiling'],,Böiling,,,,,,,,82937,[8],"from protocol scraping 08/021 PDF/SP: Böiling, Staatssekretär, Chef des Presse- und Informationsamtes der Bundesregierung",,,,,"['Staatssekretär, Chef Presseund Informationsamtes Bundesregierung']",,,,Böiling,,,
,2921044,,['Marianne'],['Schieder'],,Marianne Schieder,2921044.0,,,1962-01-01,,Marianne,1.0,80159,"[16, 17, 18, 19]",MDB Stammdata,Juristin,,110.0,Schwarzberg,['parliamentarian'],,,"Abitur 1981. Studium der Rechtswissenschaften Univ. Regensburg, 1989 1. und 1992 2. jur. Staatsexamen. Bundesvors. der Kath. Landjugendbewegung (KLJB), dann Landesgeschäftsführerin der KLJB bis zur Wahl in den bayerischen Landtag 1994. 1990 Mitgl. der SPD, seit 1993 SPD-Ortsvereinsvors. Wernberg-Köblitz, 2001/10 SPD-Kreisvors. im Landkreis Schwandorf, bis Nov. 2008 stellv. Vors. und seit Nov. 2008 Vors. SPD-Unterbezirk Schwandorf-Cham, stellv. Vors. SPD-Bezirk Oberpfalz, 2011/17 Mitgl. Präsidium BayernSPD. Seit 1996 Markträtin in Wernberg-Köblitz, Kreisrätin und bis April 2014 stellv. Landrätin. 1994/05 Mitgl. des bayerischen Landtages, 2002/Okt. 2005 bildungspolitische Sprecherin der SPD-Fraktion. Seit 2015 Mitgl. im Beirat des Deutsch-Tschechischen Gesprächsforums. Mitgl. KLJB, ver.di, ACE, AWO, BRK, VdK, KAB, KdFB, div. Frauenvereine und -initiativen, Lebenshilfe für geistig Behinderte e. V. Cham, Amnesty International, Gegen Vergessen - für Demokratie e. V., Naturfreunde, LBV, Bergwacht, Siedlerbund, div. Sport- und Schützenvereine, div. Feuerwehrvereine, Oberpfälzer Waldverein, div. Heimatpflege- und Kulturvereine, div. Kleintierzucht-, Obst- und Gartenbauvereine, div. Fördervereine, Eine-Welt-Hadel, Unicef und Leiterin des BDKJ-Zeltlagers Voithenberg (Furth i. W.). Englisch (f), Französisch (G). - MdB seit 2005.

Betreuter Wahlkreis:
Wahlkreis 233 (Regensburg)",Schieder,,,1962.0
,2921044,,['Karl'],['Schiewerling'],,Karl Schiewerling,2921044.0,,,1951-01-01,,Karl,2.0,80160,"[16, 17, 18]",MDB Stammdata,"Industriekaufmann, Personalfachkaufmann",,107.0,Essen,['parliamentarian'],,,,Schiewerling,,,1951.0
Dr.,2921044,,['Konrad'],['Schily'],,Dr. Konrad Schily,2921044.0,,,1937-01-01,,Konrad,2.0,80161,[16],MDB Stammdata,Arzt,,109.0,Bochum,['parliamentarian'],,,,Schily,Dr.,,1937.0
,2921044,,['Ingo'],['Schmitt'],,Ingo Schmitt (Berlin),2921044.0,,,1957-01-01,,Ingo,2.0,80162,[16],MDB Stammdata,"Rechtsanwalt, Staatssekretär a. D.",Berlin,107.0,Berlin,['parliamentarian'],,,,Schmitt,,,1957.0
,2921044,,['Volker'],['Schneider'],,Volker Schneider (Saarbrücken),2921044.0,,,1955-01-01,,Volker,2.0,80163,[16],MDB Stammdata,Dipl.-Sozialarbeiter,Saarbrücken,108.0,Saarbrücken,['parliamentarian'],,,,Schneider,,,1955.0
Dr.,2921044,,['Herbert'],['Schui'],,Dr. Herbert Schui,2921044.0,,2016-01-01,1940-01-01,,Herbert,2.0,80164,"[16, 17]",MDB Stammdata,"Professor, emeritierter Hochschullehrer",,108.0,Köln,['parliamentarian'],,,,Schui,Dr.,,1940.0
,2921044,,['Marina'],['Schuster'],,Marina Schuster,2921044.0,,,1975-01-01,,Marina,1.0,80165,"[16, 17]",MDB Stammdata,"Dipl.-Kauffrau, Doktorandin",,109.0,Eichstätt / Obb,['parliamentarian'],,,,Schuster,,,1975.0
,2921044,,['Frank'],['Schwabe'],,Frank Schwabe,2921044.0,,,1970-01-01,,Frank,2.0,80166,"[16, 17, 18, 19]",MDB Stammdata,Gästeführer,,110.0,Waltrop,['parliamentarian'],,,"1990 Abitur am Ernst-Barlach-Gymnasium. 1990/91 Wehrdienst. Anschl. Studium der Volkswirtschaftslehre sowie Studium der Landespflege, Geschichte, Politikwissenschaften und Soziologie. Tätigkeit als Mitarbeiter bei einem Bundestagsabgeordneten und einer Europaabgeordneten. Gästeführer an verschieden industriekulturellen Orten im Ruhrgebiet. 1991 Eintritt in die SPD, 2002/10 Vors. des Stadtverbandes der SPD Castrop-Rauxel, seit 2010 Vors. des Kreisverbandes der SPD Recklinghausen. 2004/10 Mitgl. im Rat der Stadt Castrop-Rauxel, 2004/05 Mitgl. im Kreistag Recklinghausen. Mitgl. beim BUND, der IGBCE, der AWO sowie des Deutsch Österreichischen Knappenvereins und FC Schalke 04. Seit 2015 Mitgl. im Aufsichtsrat der Evangelischer Verbund Ruhr gGmbH. - MdB seit Okt. 2005.",Schwabe,,,1970.0
,2921044,,['Klaus'],['Zeh'],,Dr. Klaus Zeh,,,,,,Klaus,,81708,[16],from protocol scraping 16/070 TEI/SP: Dr. Klaus Zeh,,,107.0,,['Minister'],,,,Zeh,Dr.,,
,2921044,,['SPD'],['Korte'],,SPD Korte,,,,,,SPD,,81709,[16],from protocol scraping 16/071 TEI/POI: Beifall bei der SPD und der CDU/CSU -Jan Korte,,,,,,,,,Korte,,,
,2921044,,['Katherina'],['[Potsdam'],,Katherina [Potsdam,,,,,,Katherina,,81710,[16],from protocol scraping 16/076 TEI/POI: Katherina Reiche [Potsdam),,,,,,,,,[Potsdam,,,
,2921044,,['Hans'],['Beus'],,Dr. Hans Beus,,,,,,Hans,,81711,[16],from protocol scraping 16/084 TEI/SP: Dr. Hans Bernhard Beus,,,107.0,,['Staatssekretär im Bundeskanzleramt'],,,,Beus,Dr.,,
,2921044,,['Ingolf'],['Deubel'],,Dr. Ingolf Deubel,,,,,,Ingolf,,81712,[16],from protocol scraping 16/092 TEI/SP: Dr. Ingolf Deubel,,,110.0,,['Staatsminister'],,,,Deubel,Dr.,,
,2921044,,['Steffen'],['Flath'],,Steffen Flath,,,,,,Steffen,,81713,[16],from protocol scraping 16/092 TEI/SP: Steffen Flath,,,107.0,,['Staatsminister'],,,,Flath,,,
,2921044,,['LINKEN'],['Hartmann'],,LINKEN Hartmann,,,,,,LINKEN,,81714,[16],from protocol scraping 16/100 TEI/POI: Beifall bei der LINKEN -Michael Hartmann,,,,,,,,,Hartmann,,,
,2921044,,['Renate'],['Kühnast'],,Renate Kühnast,,,,,,Renate,,81715,[16],from protocol scraping 16/101 TEI/POI: Renate Kühnast,,,,,,,,,Kühnast,,,
,2921044,,['Bundespräsident'],['Herzog'],,Bundespräsident Herzog,,,,,,Bundespräsident,,81716,[16],from protocol scraping 16/102 TEI/SP: Bundespräsident Herzog,,,107.0,,"['Bundeskanzler Kohl, Außenminister Fischer']",,,,Herzog,,,
,2921044,,['Alois'],['Rainer'],,Alois Rainer,2921044.0,,,1965-01-01,,Alois,2.0,80565,"[18, 19]",MDB Stammdata,"Bürgermeister a. D., Metzgermeister",,107.0,Straubing,['parliamentarian'],,,"Grund- und Hauptschule Haibach. 1980/83 Ausbildung zum Metzger. 1983/84 Grundwehrdienst. 1986 Meisterprüfung, 1987 Übernahme des elterlichen Betriebes. 1996/14 Erster Bürgermeister der Gemeinde Haibach, seit 2002 Kreisrat des Landkreises Straubing-Bogen, Mitgl. Kreisausschuss. Seit 1999 Mitgl. Kreisvorst. der CSU, seit 2015 Bundeswahlkreisvorsitzender, seit 2005 Ortsvors. CSU-Ortsverband Haibach, seit 2005 Kreisvors. der Mittelstandsunion; seit 2009 Bezirksvors. der KPV Niederbayern, seit 2012 stellv. Landesvors. der KPV. Seit 2008 Verbandsrat ZTS Tierkörperbeseitigung, seit 2009 Vors. im Rechnungsprüfungsausschuss ZTS. Seit 2013 Vors. der Gebietsverkehrswacht Bogen. 2000/13 ehrenamtl. Richter am Verwaltungsgericht Regensburg. - MdB seit Okt. 2013.",Rainer,,,1965.0
,2921044,,['Rita'],['Schwarzelühr-Sutter'],,Rita Schwarzelühr-Sutter,2921044.0,,,1962-01-01,,Rita,1.0,80167,"[16, 17, 18, 19]",MDB Stammdata,"Dipl.-Betriebswirtin, Parl. Staatssekretärin",,110.0,Waldshut,['parliamentarian'],,,"1982 Abitur in Waldshut. 1983/89 Studium der Wirtschaftswissenschaften in Freiburg/Brsg. und Zürich/Schweiz, Lizenziat der Wirtschaftswissenschaften, Dipl.-Betriebswirtin Univ. Zürich. 1992/96 Marketing-Assistentin, 1997/05 Beratung und Kommunikation für Karin Rehbock-Zureich, MdB, März/Nov. 2010 Unternehmensberaterin. Seit 1994 Mitgl. SPD, seit 1999 stellv. Vors. des Kreisverb. Waldshut der Arbeitsgemeinschaft Sozialdemokratischer Frauen (ASF), seit 2001 Vors. SPD-Kreisverb. Waldshut, seit 2007 Mitgl. Landesvorst. SPD Baden-Württemberg. Seit 2004 Mitgl. Kreistag Landkreis Waldshut. Mitgl. bei ver.di, AWO, KLAR - Kein Leben mit atomaren Risiken e. V., Hospitzdienst e. V., Gegen Vergessen - Für Demokratie e. V., Eurosolar - Europäische Vereinigung für Erneuerbare Energien e. V. - MdB 2005/09 und seit Okt. 2010; seit Dez. 2013 Parl. Staatssekretärin bei der Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit; von Amts wegen Vors. Kuratorium der Dt. Bundesstiftung Umwelt (DBU) und Vors. Aufsichtsrat der Gesellschaft für Anlagen- und Reaktorsicherheit (GRS) mbH sowie Mitgl. des Mittelstandsrates der Kreditanstalt für Wiederaufbau (KfW).

Betreute Wahlkreise:
Wahlkreis 282 (Lörrach - Müllheim)
Wahlkreis 287 (Konstanz)",Schwarzelühr-Sutter,,,1962.0
Dr.,2921044,,['Petra'],['Sitte'],,Dr. Petra Sitte,2921044.0,,,1960-01-01,,Petra,1.0,80168,"[16, 17, 18, 19]",MDB Stammdata,"Dipl.-Volkswirtin, Erste Parlamentarische Geschäftsführerin",,108.0,Dresden,['parliamentarian'],,,"Polytechn. Oberschule, 1977/79 Erweiterte Oberschule, Abschluss Abitur. 1979/83 Studium an der Martin-Luther-Universität Halle-Wittenberg, 1983 Diplom-Volkswirtin, 1983/85 Forschungsstudium und 1985/88 befristete Assistenz MLU, 1987 Promotion Dr. oec. 1988/89 2. Sekretär der FDJ-Kreisleitung der Martin-Luther-Universität, Delegierung, 1990/91 Aspirantur. 1981/89 Mitgl. der SED, seit 1990 Mitgl. der PDS/Die Linkspartei.PDS, 1997/02 Mitgl. PDS-Bundesvorstand. 1990/91 Mitgl. Stadtverordnetenvers. Halle/Saale und Fraktionsvors.,2004/14 Mitgl. Stadtrat Halle, 1990/05 Mitgl. Landtag von Sachsen-Anhalt und bis 2004 Fraktionsvors., Mitgl. Ältestenrat und in den Ausschüssen Kultur und Medien und Bildung und Wissenschaft. - MdB seit Okt. 2005; 2005/13 Obfrau im Ausschuss für Bildung, Forschung und Technikfolgenabschätzung, Berichterstatterin gegenüber dem Büro für Technikfolgenabschätzung beim Dt. Bundestag, 2013/17 Obfrau im Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung; 2013/17 1. Parl. Geschäftsführerin und seit Okt. 2017 stellv. Vors. und Leiterin Arbeitskreis IV der Fraktion DIE LINKE., Mitgl. Fraktionsvorstand, Mitgl. Ältestenrat.",Sitte,Dr.,,1960.0
,2921044,,['Frank'],['Spieth'],,Frank Spieth,2921044.0,,,1947-01-01,,Frank,2.0,80169,[16],MDB Stammdata,Gewerkschaftssekretär,,108.0,Wetzlar,['parliamentarian'],,,,Spieth,,,1947.0
,2921044,,['Andreas'],['Steppuhn'],,Andreas Steppuhn,2921044.0,,,1962-01-01,,Andreas,2.0,80170,[16],MDB Stammdata,Stahlbetonbauer,,110.0,Münster / Westfalen,['parliamentarian'],,,,Steppuhn,,,1962.0
Dr.,2921044,,['Edmund'],['Stoiber'],,Dr. Edmund Stoiber,2921044.0,,,1941-01-01,,Edmund,2.0,80171,[16],MDB Stammdata,Ministerpräsident,,107.0,Oberaudorf,['parliamentarian'],,,,Stoiber,Dr.,,1941.0
Dr.,2921044,,['Rainer'],['Tabillion'],,Dr. Rainer Tabillion,2921044.0,,,1950-01-01,,Rainer,2.0,80172,[16],MDB Stammdata,Mikrobiologe,,110.0,Ottweiler,['parliamentarian'],,,,Tabillion,Dr.,,1950.0
Dr.,2921044,,['Kirsten'],['Tackmann'],,Dr. Kirsten Tackmann,2921044.0,,,1960-01-01,,Kirsten,1.0,80173,"[16, 17, 18, 19]",MDB Stammdata,"Veterinärmedizinerin, Chemielaborantin, Wiss. Mitarbeiterin",,108.0,Schmalkalden / Thüringen,['parliamentarian'],,,"1967/77 Polytechn. Oberschule Georg Schumann in Berlin-Lichtenberg, 1977/80 Berufsausbildung zur Chemielaborantin mit Abitur. 1980/85 Hochschulstudium an der Veterinärmedizinischen Fakultät der Humboldt-Univ. zu Berlin. 1985/86 Pflichtassistenz, 1993 Promotion. Seit 1986 wiss. Mitarbeiterin in einer Forschungseinrichtung, die sich mit wiss. Konzepten zur Verhütung, Überwachung und Bekämpfung von Infektionserregern bei Tieren und solchen, die auf Menschen übertragen werden können, beschäftigt. Ab 1992 wiss. Mitarbeiterin am Institut für Epidemiologie Wusterhausen im Friedrich-Loeffler-Institut. Ab Mitte der 90er Jahre bis 2005 Personalrätin. Mitgl. bei ver.di, Rettungshundestaffel Brandenburg e. V., NABU, Blühende Landschaften e. V. Pionier/FDJlerin. Mitgl. Volkssolidarität, Fördermitgl. der Deutschen Umwelthilfe. Seit 1979 Mitgl. der SED/SED-PDS, Ruhen der Mitgliedschaft von Ende 1990/Juni 2001, dann Reaktivierung der Mitgliedschaft in der PDS, seit 2003 Mitgl. im Landesvorst. Brandenburg der PDS/ LINKE, 2005/12 und seit 2016 stellv. Landesvors. - MdB seit Okt. 2005.",Tackmann,Dr.,,1960.0
Dr.,2921044,,['Harald'],['Terpe'],,Dr. Harald Terpe,2921044.0,,,1954-01-01,,Harald,2.0,80174,"[16, 17, 18]",MDB Stammdata,Arzt,,111.0,Greifswald,['parliamentarian'],,,,Terpe,Dr.,,1954.0
,2921044,,['Jörn'],['Thießen'],,Jörn Thießen,2921044.0,,,1961-01-01,,Jörn,2.0,80175,[16],MDB Stammdata,"Direktor a. D., Pastor, Professor a. D.",,110.0,Kellinghusen,['parliamentarian'],,,,Thießen,,,1961.0
,2921044,,[''],['Hasselfeldt'],,Hasselfeldt,,,,,,,,81717,[16],from protocol scraping 16/108 TEI/SP: Hasselfeldt,,,107.0,,['Vizepräsidentin'],,,,Hasselfeldt,,,
,2921044,,[''],['Thierse'],,Thierse,,,,,,,,81718,[16],from protocol scraping 16/108 TEI/SP: Thierse,,,110.0,,['Vizepräsident'],,,,Thierse,,,
,2921044,,[''],['Renate'],,Renate,,,,,,,,81719,[16],from protocol scraping 16/125 TEI/POI: Renate,,,,,,,,,Renate,,,
,2921044,,['CDU/CSU'],['Koppelin'],,CDU/CSU Koppelin,,,,,,CDU/CSU,,81720,[16],from protocol scraping 16/128 TEI/POI: Beifall bei der CDU/CSU -Jürgen Koppelin,,,,,,,,,Koppelin,,,
,2921044,,['SPD'],['Tauss'],,SPD Tauss,,,,,,SPD,,81721,[16],from protocol scraping 16/128 TEI/POI: Beifall bei der SPD Jörg Tauss,,,,,,,,,Tauss,,,
,2921044,,['CDU/CSU'],['Flach'],,CDU/CSU Flach,,,,,,CDU/CSU,,81722,[16],from protocol scraping 16/131 TEI/POI: Beifall bei der CDU/CSU -Ulrike Flach,,,,,,,,,Flach,,,
,2921044,,['Volker'],['Hoff'],,Volker Hoff,,,,,,Volker,,81723,[16],from protocol scraping 16/135 TEI/SP: Volker Hoff,,,107.0,,['Staatsminister'],,,,Hoff,,,
Dr.,2921044,,['Florian'],['Toncar'],,Dr. Florian Toncar,2921044.0,,,1979-01-01,,Florian,2.0,80176,"[16, 17, 19]",MDB Stammdata,Rechtsanwalt,,109.0,Hamburg,['parliamentarian'],,,"1999 Abitur am Goldberg-Gymnasium Sindelfingen. Wehrdienst beim Fernmelderegiment 220 in Donauwörth. 2000/05 Studium der Rechtswissenschaften in Regensburg, Cambridge und Heidelberg, 2005 1. juristisches Staatsexamen. Referendariat am Landgericht Stuttgart, 2007 2. juristisches Staatsexamen, 2012 Promotion zum Dr. iur. Seit 1998 Mitgl. der FDP, 2003/06 Landesvors. der Jungen Liberalen Baden-Württemberg, seit 2008 Kreisvors. FDP Böblingen, seit 2011 stellv. Landesvors. FDP Baden-Württemberg, seit März 2013 Mitgl. Bundesvorst. der FDP. Seit 2009 Kreisrat im Landkreis Böblingen. Vizepräsident der Deutsch-Israelischen Gesellschaft. - MdB 2005/13 und seit Okt. 2017; Parl. Geschäftsführer der FDP-Fraktion.",Toncar,Dr.,,1979.0
Dr.,2921044,,['Axel'],['Troost'],,Dr. Axel Troost,2921044.0,,,1954-01-01,,Axel,2.0,80177,"[16, 17, 18]",MDB Stammdata,"Dipl.-Volkswirt, Geschäftsführer",,108.0,Hagen / Westfalen,['parliamentarian'],,,,Troost,Dr.,,1954.0
,2921044,,['Alexander'],['Ulrich'],,Alexander Ulrich,2921044.0,,,1971-01-01,,Alexander,2.0,80178,"[16, 17, 18, 19]",MDB Stammdata,"Gewerkschaftssekretär, ehrenamtl. Arbeitsrichter",,108.0,Krusel,['parliamentarian'],,,"1990/97 Beschäftigung als Werkzeugmacher bei der Opel AG. Seit 1998 2. Bevollmächtigter und Geschäftsführer der IG Metall. Ehrenamtlicher Arbeitsrichter. 1998/04 Mitgl. der SPD; seit 2004 Gründungsmitgl. der Wahlalternative Arbeit und Soziale Gerechtigkeit (WASG), 2007/10 und Nov. 2012 bis Nov. 2016 Landesvors. der Partei DIE LINKE. Rheinland-Pfalz. Mitgl. Kreistag Landkreis Kaiserslautern, Verbandsgemeinderat Weilerbach sowie Mitgl. Verwaltungsrat der Kreissparkasse Kaiserslautern. - MdB seit Okt. 2005; seit der 17. WP Parl. Geschäftsführer der Fraktion DIE LINKE. und Obmann im Ausschuss für die Angelegenheiten der Europäischen Union; stellv. Vors. der Dt.-Kanadischen und der Dt.-Brasilianischen Parlamentariergruppe.",Ulrich,,,1971.0
,2921044,,['Christoph'],['Waitz'],,Christoph Waitz,2921044.0,,,1960-01-01,,Christoph,2.0,80179,[16],MDB Stammdata,Geschäftsführer,,109.0,Heidelberg,['parliamentarian'],,,,Waitz,,,1960.0
,2921044,,['Kai'],['Wegner'],,Kai Wegner,2921044.0,,,1972-01-01,,Kai,2.0,80180,"[16, 17, 18, 19]",MDB Stammdata,Versicherungskaufmann,,107.0,Berlin,['parliamentarian'],,,"Carl-Schurz-Grundschule, Hans-Carossa-Oberschule in Spandau. 1993/94 Wehrdienst bei der Luftwaffe. 1994/97 Ausbildung zum Versicherungskaufmann. 1997/99 Vertriebsmitarbeiter in einem Versicherungsunternehmen, 1999/02 Mitarbeiter in einem familiengeführten mittelständischen Bauunternehmen, 2001/02 Mitgl. der Geschäftsleitung. Seit 1989 Mitgl. der CDU und der JU in Spandau; 1990/92 Vors. der Berliner Schüler Union; 1994/97 Vors. der JU Spandau, 2000/03 Vors. der JU Berlin; 1998/05 stellv. Vors. der CDU Spandau, seit 2005 Vors. der CDU Spandau, Dez. 2011 bis Dez. 2016 Generalsekretär der CDU Berlin. 1995/99 Mitgl. Bezirksverordnetenvers. Spandau, 1999/05 Mitgl. des Abgeordnetenhauses von Berlin, dort stellv. Vors. der CDU-Fraktion und wirtschaftspol. Sprecher. Mitgl. u. a. in der Arbeitsgemeinschaft 13. August e. V., im Förderverein Gedenkstätte Berlin-Hohenschönhausen e. V., in der Mittelstandsvereinigung, im Wirtschaftshof Spandau e. V., in der CDA, in der GdP, im Union Hilfswerk (UHW), im Reservistenverband, im Kuratorium des InfraNeu Hauptverbandes, im Kuratorium Stiftung Denkmal für die ermordeten Juden Europas, bei Hertha BSC Berlin. - MdB seit 2005; seit März 2009 Vors. der Landesgruppe Berlin in der CDU/CSU-Fraktion, seit Jan. 2014 Großstadtbeauftragter der CDU/CSU-Fraktion.",Wegner,,,1972.0
,2921044,,['Holger'],['Hövelmann'],,Holger Hövelmann,,,,,,Holger,,81725,[16],from protocol scraping 16/146 TEI/SP: Holger Hövelmann,,,110.0,,['Minister'],,,,Hövelmann,,,
,2921044,,['Kurt'],['Beck'],,Kurt Beck,,,,,,Kurt,,81726,[16],from protocol scraping 16/157 TEI/SP: Kurt Beck,,,110.0,,['Ministerpräsident'],,,,Beck,,,
,2921044,,['Bundesministers'],['Schäuble'],,Bundesministers Schäuble,,,,,,Bundesministers,,81727,[16],from protocol scraping 16/165 TEI/POI: Gegenruf des Bundesministers Dr. Wolfgang Schäuble,,,,,,,,,Schäuble,,,
,2921044,,['Hans-Heinrich'],['Sander'],,Hans-Heinrich Sander,,,,,,Hans-Heinrich,,81728,[16],from protocol scraping 16/172 TEI/SP: Hans-Heinrich Sander,,,109.0,,['Minister'],,,,Sander,,,
,2921044,,['Gerd'],['Winkelmeier'],,Gerd Winkelmeier,,,,,,Gerd,,81729,[16],from protocol scraping 16/172 TEI/SP: Gerd Winkelmeier,,,,,['NA'],,,,Winkelmeier,,,
,2921044,,[''],['Gysi'],,Gysi,,,,,,,,81730,[16],from protocol scraping 16/179 TEI/SP: Gysi,,,,,['NA'],,,,Gysi,,,
,2921044,,['Frieder'],['Meyer-Krahmer'],,Dr. Frieder Meyer-Krahmer,,,,,,Frieder,,81731,[16],from protocol scraping 16/186 TEI/SP: Dr. Frieder Meyer-Krahmer,,,,,['Staatssekretär im Bundesministerium für Bildung und Forschung'],,,,Meyer-Krahmer,Dr.,,
,2921044,,['FDP'],['Stiegler'],,FDP Stiegler,,,,,,FDP,,81732,[16],from protocol scraping 16/188 TEI/POI: Beifall bei der FDP– Ludwig Stiegler,,,,,,,,,Stiegler,,,
,2921044,,['LINKEN'],['Zöller'],,LINKEN Zöller,,,,,,LINKEN,,81733,[16],from protocol scraping 16/196 TEI/POI: Beifall bei der LINKEN- Wolfgang Zöller,,,,,,,,,Zöller,,,
,2921044,,['Axel'],['Trost'],,Dr. Axel Trost,,,,,,Axel,,81734,[16],from protocol scraping 16/196 TEI/SP: Dr. Axel Trost,,,,,['NA'],,,,Trost,Dr.,,
,2921044,,['CDU/CSU'],['Winkler'],,CDU/CSU Winkler,,,,,,CDU/CSU,,81735,[16],from protocol scraping 16/197 TEI/POI: Beifall bei der CDU/CSU– Josef Philip Winkler,,,,,,,,,Winkler,,,
,2921044,,[''],['Troost'],,Troost,,,,,,,,81736,[16],from protocol scraping 16/200 TEI/SP: Troost,,,,,['NA'],,,,Troost,,,
,2921044,,['Günther'],['Krings'],,Dr. Günther Krings,,,,,,Günther,,81737,[16],from protocol scraping 16/200 TEI/SP: Dr. Günther Krings,,,107.0,,['NA'],,,,Krings,Dr.,,
